Policy_ID,Policy_Type,Age,Issue_year,Current_Year,Coverage,RiskClass,Premium,Claims,Claim_Costs,Profitability
1173,Auto,48,2004,2023,71282.86,Standard,1425.657271,0,0,1
1880,Auto,28,2008,2023,71294.02,Standard,1425.880329,0,0,1
1512,Life,24,2003,2023,71297.62,Substandard,14259.5235,1,2850,0.800133574
1300,Life,12,,2023,71300.85,Standard,14260.1691,0,0,1
1673,Home,16,2004,2023,71332.72,SubStandard,7133.271645,3,9275,-0.300244889
1035,Life,6,2005,2023,71347.18,SubStandard,14269.43607,2,2850,0.800272415
1388,Auto,100,2002,2023,71355.57,Substandard,1427.111442,1,2854,-0.999843822
1594,Auto,53,2003,2023,71358.88,Substandard,1427.177664,1,2854,-0.999751027
1885,Auto,56,2003,2023,71384.86,SubStandard,1427.697297,3,1856,-0.299995457
1837,Home,56,2009,2023,71392.02,SubStandard,7139.20249,3,9280,-0.299865078
1951,Auto,25,2008,2023,71401.66,SubStandard,1428.033116,3,286,0.799724532
1426,Life,100,2007,2023,71449.31,Substandard,14289.86259,1,28580,-1.000019232
1399,Auto,29,2004,2023,71473.55,Substandard,1429.470901,1,2859,-1.000040713
1214,Auto,42,,2023,71489.47,SubStandard,1429.789365,3,1859,-0.300191515
1582,Auto,16,2008,2023,71536.29,Substandard,1430.725781,1,286,0.800101456
1530,Home,39,2005,2023,71566.76,SubStandard,7156.67614,3,9305,-0.300184585
1307,Life,41,2008,2023,71587.6,SubStandard,14317.52064,2,2860,0.800244744
2051,Life,54,2003,2023,71629.14,Substandard,14325.82722,1,28650,-0.999884513
1969,Life,8,2004,2023,71657.21,SubStandard,14331.44148,2,28660,-0.999798837
1412,Life,76,2006,2023,71666.17,SubStandard,14333.23361,2,28670,-1.000246475
1931,Home,22,2009,2023,71674.58,SubStandard,7167.458455,2,14335,-1.000011593
1689,Home,27,2005,2023,71681.86,SubStandard,7168.1859,3,9320,-0.300189494
1437,Home,36,2001,2023,71731.87,Substandard,7173.18719,1,1435,0.799949456
1461,Home,55,2001,2023,71791.76,Standard,7179.17634,0,0,1
1038,Auto,5,2009,2023,71808.31,SubStandard,1436.166295,3,287,0.800162418
1556,Home,29,2001,2023,71827.31,Substandard,7182.730545,1,9340,-0.300341136
1279,Auto,10,2002,2023,71848.07,SubStandard,1436.961476,3,1868,-0.299965261
1449,Home,34,2005,2023,71858.14,Standard,7185.81419,0,0,1
1475,Home,35,,2023,71868.38,SubStandard,7186.83781,3,9345,-0.30029371
1729,Home,13,2003,2023,71872.61,SubStandard,7187.26127,3,14375,-1.000066431
1039,Home,25,2008,2023,71886.14,Standard,7188.613695,0,0,1
1380,Life,100,2008,2023,71887,Standard,14377.39917,0,0,1
1978,Home,17,2006,2023,71887.97,Standard,7188.796655,0,0,1
1057,Home,10,2007,2023,71891.17,Substandard,7189.117365,1,14380,-1.000245548
1161,Auto,74,2009,2023,71896.76,SubStandard,1437.935294,3,1869,-0.299780322
1565,Life,63,2008,2023,71921.89,SubStandard,14384.37863,2,28770,-1.000086395
1294,Home,79,2005,2023,71955.55,SubStandard,7195.55467,2,1440,0.799876442
1793,Life,33,2004,2023,71972.8,SubStandard,14394.55905,3,28790,-1.000061266
1369,Home,9,2006,2023,71975.53,Substandard,7197.55271,1,1440,0.799931997
1181,Auto,35,2004,2023,71978.62,SubStandard,1439.572462,3,288,0.799940602
1612,Life,49,2001,2023,71982.57,Standard,14396.5134,0,0,1
2023,Home,68,2006,2023,71989.53,Standard,7198.95292,0,0,1
1917,Auto,40,2006,2023,71993.98,SubStandard,1439.879521,2,2880,-1.000167346
1595,Home,44,2005,2023,71995.24,Substandard,7199.52364,1,9360,-0.300086015
1463,Life,6,2004,2023,72018.4,Standard,14403.67944,0,0,1
1561,Auto,100,2009,2023,72023.26,SubStandard,1440.465254,3,1873,-0.300274335
1739,Home,54,,2023,72028.97,SubStandard,7202.89688,2,9365,-0.300171328
1368,Life,78,2006,2023,72041.03,SubStandard,14408.20542,2,28820,-1.000249105
1265,Life,58,2001,2023,72047.74,SubStandard,14409.54755,3,18730,-0.299832624
1957,Life,37,2001,2023,72058.09,Substandard,14411.61879,1,28820,-0.999775349
1709,Life,10,,2023,72068.04,SubStandard,14413.60743,2,18740,-0.300160289
1614,Auto,16,2002,2023,72068.65,SubStandard,1441.372908,2,288,0.8001905
1113,Home,54,2009,2023,72085.84,SubStandard,7208.58404,2,14415,-0.999699236
1306,Auto,29,2003,2023,72110.88,Standard,1442.217522,0,0,1
1800,Auto,52,,2023,72160.83,SubStandard,1443.216551,2,289,0.799752851
1211,Home,28,2003,2023,72170.83,Standard,7217.08289,0,0,1
1631,Home,100,2008,2023,72171.4,Substandard,7217.13998,1,1445,0.799782185
1798,Auto,54,2002,2023,72175.11,SubStandard,1443.502242,2,289,0.799792483
1947,Life,27,2002,2023,72205.63,SubStandard,14441.1264,3,28880,-0.999844001
1102,Home,56,2003,2023,72213.66,SubStandard,7221.366325,3,9390,-0.300307944
1644,Life,18,2002,2023,72216.11,Standard,14443.22195,0,0,1
1411,Home,7,2004,2023,72245.75,Standard,7224.574915,0,0,1
1574,Home,99,2008,2023,72285.05,SubStandard,7228.50484,3,9395,-0.29971553
2019,Life,94,,2023,72349.44,SubStandard,14469.88772,3,28940,-1.000015519
1333,Auto,78,2002,2023,72365.52,Standard,1447.310302,0,0,1
1227,Auto,14,2008,2023,72380.17,Substandard,1447.603395,1,1882,-0.300079847
1772,Auto,22,2006,2023,72406.82,SubStandard,1448.136341,2,1883,-0.300291932
1007,Home,11,2006,2023,72417.16,SubStandard,7241.715585,3,14485,-1.000216638
1833,Home,13,2007,2023,72431.91,SubStandard,7243.19098,2,1450,0.799811988
1700,Auto,30,2005,2023,72442.83,Substandard,1448.856566,1,290,0.79984216
1053,Home,43,2006,2023,72467.84,SubStandard,7246.78372,2,1450,0.799911236
1602,Home,18,,2023,72483.91,SubStandard,7248.39099,3,9425,-0.300288576
1095,Auto,10,2007,2023,72518.64,SubStandard,1450.372814,2,290,0.800051409
1873,Home,100,2005,2023,72527.72,Substandard,7252.771615,1,14505,-0.9999251
1384,Auto,7,2007,2023,72578.11,SubStandard,1451.562205,3,290,0.800215245
1343,Home,48,2002,2023,72594.03,Standard,7259.402695,0,0,1
1090,Home,31,2005,2023,72594.36,SubStandard,7259.435755,3,9435,-0.299687788
1664,Auto,29,2003,2023,72596.03,Substandard,1451.920667,1,290,0.800264569
1011,Life,79,2009,2023,72607.2,Substandard,14521.44065,1,29040,-0.999801583
1888,Auto,26,,2023,72613.47,Standard,1452.269479,0,0,1
1540,Life,20,2002,2023,72621.27,Standard,14524.25481,0,0,1
1334,Home,22,2001,2023,72661.04,Standard,7266.104145,0,0,1
1843,Home,22,2002,2023,72671.93,Standard,7267.19326,0,0,1
1522,Auto,25,2003,2023,72684.05,Substandard,1453.680953,1,2907,-0.999751042
1949,Life,42,2002,2023,72709.71,SubStandard,14541.94185,3,29080,-0.999732931
1878,Auto,12,2009,2023,72733.2,Substandard,1454.663952,1,291,0.799953797
1865,Home,12,2005,2023,72738.56,Standard,7273.8563,0,0,1
1563,Auto,100,2001,2023,72788.11,Standard,1455.762277,0,0,1
1826,Auto,30,2005,2023,72799.87,SubStandard,1455.997312,2,291,0.800136994
1058,Home,23,2008,2023,72811.33,Substandard,7281.132765,1,14560,-0.999688849
1492,Home,81,2003,2023,72812.79,Substandard,7281.27858,1,14565,-1.000335496
1785,Home,26,2005,2023,72824.39,Substandard,7282.43947,1,14565,-1.000016624
1796,Life,37,2001,2023,72828.64,Standard,14565.7286,0,0,1
1726,Life,21,2002,2023,72843.36,SubStandard,14568.67238,2,2910,0.800256336
1679,Life,50,2004,2023,72847.17,Substandard,14569.43428,1,29140,-1.000077658
1836,Home,11,2001,2023,72869.03,Standard,7286.903355,0,0,1
1497,Life,11,2009,2023,72893.52,SubStandard,14578.70447,3,18950,-0.299841151
2003,Auto,100,2001,2023,72939.39,SubStandard,1458.787742,3,1896,-0.299709303
1753,Life,9,2008,2023,72977.2,SubStandard,14595.43966,3,18970,-0.299721039
1014,Home,50,,2023,72977.72,SubStandard,7297.77191,3,9485,-0.299711764
1734,Life,47,2001,2023,73002.82,Standard,14600.56479,0,0,1
1752,Life,18,2004,2023,73047.44,SubStandard,14609.48757,3,2920,0.800129882
1441,Life,29,2006,2023,73050.2,Substandard,14610.03923,1,18990,-0.299791171
1966,Life,35,2003,2023,73059.87,Standard,14611.9746,0,0,1
1037,Auto,14,2009,2023,73069.26,Standard,1461.385262,0,0,1
1122,Auto,35,2003,2023,73105.22,SubStandard,1462.104339,2,2924,-0.999857276
1658,Life,2,2002,2023,73105.56,SubStandard,14621.11218,3,29240,-0.999847867
1401,Auto,47,2001,2023,73110.59,SubStandard,1462.211768,2,1901,-0.300085283
1514,Home,34,2003,2023,73113.02,SubStandard,7311.3022,2,14625,-1.000327657
1706,Auto,40,2005,2023,73117.52,Substandard,1462.350431,1,292,0.800321459
1040,Life,24,2003,2023,73121.4,Standard,14624.28007,0,0,1
2018,Home,64,2002,2023,73127.15,Substandard,7312.715375,1,9505,-0.299790777
1715,Auto,48,2009,2023,73137.88,SubStandard,1462.757551,3,2926,-1.000331496
1914,Home,62,2001,2023,73140.06,Standard,7314.00607,0,0,1
1884,Home,21,2002,2023,73150.26,Standard,7315.025525,0,0,1
1529,Life,11,2001,2023,73182.84,Substandard,14636.56786,1,19030,-0.300168194
1026,Home,19,2002,2023,73196.33,SubStandard,7319.63301,3,1465,0.799853354
1148,Auto,8,2004,2023,73229.46,Substandard,1464.589283,1,293,0.799943914
1051,Auto,30,2008,2023,73241.8,Substandard,1464.835974,1,1904,-0.299804233
1071,Auto,100,2007,2023,73258.09,Standard,1465.16172,0,0,1
1328,Home,82,2007,2023,73281.17,Standard,7328.11692,0,0,1
1165,Life,16,2008,2023,73293.3,Standard,14658.66092,0,0,1
1481,Life,18,2009,2023,73314.8,Substandard,14662.9609,1,19060,-0.299873888
1028,Home,13,2006,2023,73319.55,SubStandard,7331.95534,2,14665,-1.000148572
1141,Life,78,2006,2023,73400.28,SubStandard,14680.05619,2,29360,-0.999992345
1197,Auto,34,2009,2023,73410.06,Substandard,1468.201214,1,2936,-0.999725904
1757,Auto,25,2004,2023,73450.37,SubStandard,1469.007462,2,2938,-0.999989841
1859,Home,40,2001,2023,73471.59,SubStandard,7347.15858,3,14695,-1.000092939
1281,Home,7,2006,2023,73481.24,SubStandard,7348.12405,2,9555,-0.300331885
1466,Life,34,2001,2023,73495.57,Substandard,14699.11307,1,2940,0.799987932
1808,Life,21,2008,2023,73505.56,Substandard,14701.11143,1,29400,-0.999848796
1409,Auto,67,2006,2023,73542.77,SubStandard,1470.855458,3,1912,-0.299923789
1495,Auto,74,2001,2023,73560.64,Substandard,1471.21276,1,2942,-0.999710769
1665,Home,40,2001,2023,73565.07,Standard,7356.507485,0,0,1
1354,Home,33,2007,2023,73568.25,Standard,7356.825485,0,0,1
1646,Life,26,2009,2023,73578.8,SubStandard,14715.76032,2,29430,-0.999896666
1872,Auto,100,2009,2023,73623.67,SubStandard,1472.473306,3,2945,-1.000036257
1858,Home,39,2004,2023,73646.23,Substandard,7364.62303,1,14730,-1.000102373
1844,Home,1,2001,2023,73652.32,SubStandard,7365.232115,2,14730,-0.99993697
1460,Home,100,2004,2023,73653.26,SubStandard,7365.32571,2,14730,-0.999911556
1324,Home,23,2006,2023,73654.7,SubStandard,7365.47041,2,9575,-0.299984857
2021,Life,46,2003,2023,73686.86,SubStandard,14737.3717,3,2950,0.799828622
1513,Life,22,2009,2023,73699.55,SubStandard,14739.91029,3,29480,-1.000012172
1994,Auto,55,2006,2023,73709.17,SubStandard,1474.183413,2,2948,-0.999751167
1755,Life,60,2005,2023,73718.39,SubStandard,14743.6782,3,19170,-0.300218286
1107,Home,19,2008,2023,73734.44,SubStandard,7373.443515,3,1475,0.799957781
1264,Home,100,2003,2023,73735.13,SubStandard,7373.51348,3,14745,-0.999725103
1289,Auto,16,2006,2023,73741.11,SubStandard,1474.82212,2,1917,-0.299817771
1493,Life,18,2007,2023,73743.53,Standard,14748.70666,0,0,1
1536,Life,56,2001,2023,73761.56,SubStandard,14752.31292,3,19180,-0.300135111
1924,Home,67,2006,2023,73768.67,Substandard,7376.866905,1,1475,0.800050615
1510,Life,18,2009,2023,73788.89,Standard,14757.77842,0,0,1
1747,Home,54,2004,2023,73793.44,Standard,7379.343865,0,0,1
1903,Life,12,2003,2023,73816.96,SubStandard,14763.39149,3,2950,0.800181415
1802,Auto,81,2008,2023,73950.99,SubStandard,1479.01987,3,1923,-0.300185372
1960,Home,23,2009,2023,73957.77,SubStandard,7395.776985,3,1480,0.799885799
1902,Life,30,2008,2023,74031.39,Substandard,14806.27801,1,29610,-0.999827369
1585,Auto,9,2004,2023,74034.07,SubStandard,1480.681347,2,296,0.800092032
1518,Life,65,2006,2023,74041.5,Substandard,14808.30022,1,29620,-1.000229571
1431,Auto,17,2006,2023,74046.96,Substandard,1480.939176,1,1925,-0.299850818
1130,Life,33,2009,2023,74060.15,Standard,14812.03099,0,0,1
1448,Auto,6,2007,2023,74104.93,SubStandard,1482.09863,3,1927,-0.300183376
1065,Auto,22,2002,2023,74140.73,SubStandard,1482.814628,2,297,0.79970524
1248,Auto,56,2001,2023,74142.5,SubStandard,1482.85007,3,2966,-1.000202219
1954,Auto,100,2008,2023,74173.37,SubStandard,1483.467365,2,2967,-1.000043998
1913,Auto,26,2002,2023,74174.43,SubStandard,1483.488678,3,2967,-1.000015264
1224,Auto,53,2001,2023,74180.92,SubStandard,1483.618343,2,1929,-0.300199616
1402,Auto,41,2003,2023,74243.65,SubStandard,1484.873024,2,1930,-0.299774438
1361,Life,16,2007,2023,74257.02,Standard,14851.40454,0,0,1
1115,Home,31,2009,2023,74285.93,SubStandard,7428.592655,2,9655,-0.299707825
2050,Home,41,2004,2023,74308.76,SubStandard,7430.875835,3,1485,0.800158146
1716,Auto,75,2006,2023,74363.69,SubStandard,1487.273742,2,1933,-0.29969349
1341,Auto,9,2006,2023,74406.5,Standard,1488.129972,0,0,1
1099,Life,19,2001,2023,74406.69,SubStandard,14881.33782,3,2980,0.799749187
1758,Life,39,2003,2023,74447.33,SubStandard,14889.46604,2,19360,-0.300248105
1262,Auto,31,2004,2023,74464.27,Substandard,1489.285355,1,298,0.799904028
1335,Life,77,2001,2023,74483.78,SubStandard,14896.75614,2,2980,0.799956449
1544,Auto,52,2008,2023,74570.37,Standard,1491.407361,0,0,1
1436,Auto,26,,2023,74631.34,Substandard,1492.626816,1,299,0.799682012
1215,Auto,23,2003,2023,74691.35,Standard,1493.826919,0,0,1
1465,Home,43,2002,2023,74705.97,SubStandard,7470.596945,2,14940,-0.999840188
1598,Auto,40,2009,2023,74708.28,Standard,1494.165699,0,0,1
1589,Life,79,2006,2023,74729.1,SubStandard,14945.82029,3,19430,-0.300029013
1204,Home,74,2002,2023,74756.67,SubStandard,7475.66667,3,14950,-0.999821643
1971,Auto,83,,2023,74769.47,Standard,1495.389308,0,0,1
1383,Auto,10,,2023,74786.52,SubStandard,1495.730368,2,1944,-0.299699492
1643,Auto,100,,2023,74795.19,SubStandard,1495.903716,2,1945,-0.300217373
2027,Home,58,2006,2023,74795.44,Standard,7479.544245,0,0,1
1413,Home,64,2001,2023,74799.5,Standard,7479.95007,0,0,1
1331,Auto,48,2004,2023,74818.7,SubStandard,1496.374077,3,1945,-0.299808671
1597,Auto,10,2004,2023,74855.64,Standard,1497.112786,0,0,1
1977,Auto,5,2005,2023,74861,Substandard,1497.219976,1,1946,-0.29974221
1898,Auto,97,2001,2023,74889.25,Substandard,1497.784917,1,300,0.799704219
1692,Auto,11,2004,2023,74897.29,Substandard,1497.945713,1,1947,-0.299780081
2059,Home,6,2001,2023,74921.23,SubStandard,7492.122565,3,1500,0.799789714
1257,Auto,56,2001,2023,74928.81,Standard,1498.576102,0,0,1
1956,Life,38,2009,2023,74945.66,SubStandard,14989.13122,3,3000,0.799854978
1166,Auto,28,2007,2023,74954.09,SubStandard,1499.081812,3,300,0.7998775
1220,Home,58,2005,2023,74956.14,Standard,7495.61373,0,0,1
1456,Life,22,2007,2023,74973.92,Standard,14994.78355,2,19490,-0.299785351
2038,Life,54,2004,2023,74980.68,Substandard,14996.13576,1,3000,0.799948464
1433,Auto,43,2004,2023,75028.38,Standard,1500.567544,1,300,0.800075644
1566,Life,100,2009,2023,75028.87,SubStandard,15005.77466,2,30010,-0.999896752
1156,Life,41,2003,2023,75086.68,Standard,15017.33539,0,0,1
1849,Life,57,2002,2023,75097.32,SubStandard,15019.46493,2,30040,-1.00007125
2062,Life,47,2005,2023,75113.84,SubStandard,15022.76846,2,19530,-0.300026693
1336,Home,16,2002,2023,75126.2,Standard,7512.620075,0,0,1
1604,Life,9,,2023,75126.7,Standard,15025.33908,0,0,1
1483,Auto,52,2005,2023,75140.58,Substandard,1502.811549,1,1954,-0.300229561
1447,Life,31,2006,2023,75168.09,Standard,15033.61711,0,0,1
1607,Auto,50,2003,2023,75187.72,SubStandard,1503.75434,3,301,0.799834327
1740,Auto,89,2007,2023,75209.31,Substandard,1504.186277,1,301,0.799891806
1893,Life,55,2005,2023,75228.12,SubStandard,15045.62494,2,3010,0.799941843
1131,Life,28,2006,2023,75244.57,Standard,15048.91334,0,0,1
1846,Life,32,2009,2023,75262.48,Standard,15052.49573,0,0,1
1395,Life,41,2007,2023,75265.04,Standard,15053.0078,3,30110,-1.000264691
1172,Life,29,2003,2023,75296.66,Substandard,15059.33104,1,30120,-1.000088843
1274,Home,6,2002,2023,75308.69,Substandard,7530.8691,1,9790,-0.29998276
1821,Auto,42,,2023,75335.05,SubStandard,1506.700972,3,301,0.800225788
1267,Home,40,,2023,75340.86,Standard,7534.086105,0,0,1
1451,Auto,33,2006,2023,75355.54,Standard,1507.110773,0,0,1
1935,Life,16,2009,2023,75367.4,SubStandard,15073.48025,2,19600,-0.300296924
1981,Auto,24,2002,2023,75391.85,SubStandard,1507.836913,3,1960,-0.299875327
1199,Life,40,2008,2023,75392.91,Substandard,15078.58107,1,19600,-0.299857056
1782,Home,12,2008,2023,75397.77,Substandard,7539.77714,1,9800,-0.299773165
1521,Life,31,2008,2023,75425.82,Standard,15085.16412,0,0,1
1154,Home,28,2004,2023,75426.03,Substandard,7542.6032,1,15085,-0.999972635
1208,Life,24,2005,2023,75428.61,SubStandard,15085.72207,3,19610,-0.299904632
1890,Home,21,2006,2023,75464.96,SubStandard,7546.49647,2,15095,-1.000265959
2009,Home,95,,2023,75532.55,SubStandard,7553.25465,2,15105,-0.999800179
1203,Auto,19,2005,2023,75543.31,Standard,1510.866228,2,1964,-0.29991654
1004,Auto,86,,2023,75553.78,Substandard,1511.075609,1,302,0.800142363
1182,Auto,34,2001,2023,75565.37,SubStandard,1511.307374,2,302,0.800173012
1128,Life,17,2009,2023,75573.14,Standard,15114.62739,0,0,1
1468,Auto,20,2007,2023,75682.89,Substandard,1513.657813,1,3027,-0.999791481
1111,Auto,16,2006,2023,75698.58,Standard,1513.971679,0,0,1
1023,Life,32,2009,2023,75702.04,SubStandard,15140.40743,3,30280,-0.99994618
1210,Life,88,2008,2023,75713.68,SubStandard,15142.73685,2,30290,-1.000298909
1539,Life,57,2003,2023,75721.23,SubStandard,15144.24674,2,19690,-0.300163708
1498,Auto,53,2002,2023,75721.31,SubStandard,1514.426186,2,3029,-1.000097481
1438,Life,18,2009,2023,75727.28,SubStandard,15145.4565,3,3030,0.799940002
1635,Auto,10,2006,2023,75774.28,Substandard,1515.485594,1,3031,-1.000019012
1359,Auto,44,2004,2023,75793.07,SubStandard,1515.861359,2,3032,-1.00018292
1047,Auto,14,2005,2023,75806.95,SubStandard,1516.138946,2,3032,-0.999816711
1452,Home,17,2004,2023,75813.25,SubStandard,7581.324895,3,9855,-0.299904718
1188,Life,63,2009,2023,75859.28,Substandard,15171.85654,1,3030,0.80028812
1874,Home,73,2008,2023,75861.12,Standard,7586.11211,0,0,1
2032,Life,35,2002,2023,75888.41,SubStandard,15177.68141,2,30360,-1.000305526
2020,Auto,19,2003,2023,75906.54,SubStandard,1518.130732,2,304,0.799753741
1356,Auto,26,2001,2023,75909.72,SubStandard,1518.194496,2,304,0.799762151
1628,Home,35,2008,2023,75935.09,Standard,7593.509455,0,0,1
2000,Home,12,2003,2023,75943.64,SubStandard,7594.363935,3,9875,-0.300306396
1414,Home,8,2004,2023,75946.5,Standard,7594.64977,0,0,1
1672,Life,10,2007,2023,75987.8,SubStandard,15197.56069,2,30400,-1.000321013
1877,Life,30,2009,2023,75997.62,Preferred,15199.52449,0,0,1
1291,Life,5,2008,2023,76032,SubStandard,15206.40027,3,19770,-0.300110457
1688,Life,62,2005,2023,76039.64,SubStandard,15207.92725,2,30420,-1.000272588
1630,Auto,60,,2023,76056.8,Substandard,1521.135986,1,1977,-0.299686562
1421,Life,82,2005,2023,76092.07,Standard,15218.41308,0,0,1
1254,Auto,34,2009,2023,76112.93,Preferred,1522.258665,0,0,1
1650,Home,1,2002,2023,76121.98,SubStandard,7612.198445,3,15225,-1.000079229
1271,Home,19,2009,2023,76122.89,SubStandard,7612.289235,3,15225,-1.000055375
1484,Auto,72,,2023,76123.36,SubStandard,1522.4673,3,3045,-1.000042957
1923,Life,100,2004,2023,76124.52,Substandard,15224.90457,1,19790,-0.299843944
1443,Life,57,2002,2023,76126.56,Substandard,15225.31194,1,19790,-0.299809165
2016,Home,24,2002,2023,76144.16,Standard,7614.416485,0,0,1
1033,Auto,21,2003,2023,76150.02,SubStandard,1523.000435,2,305,0.799737418
1020,Home,37,2005,2023,76169.35,Standard,7616.93484,1,1525,0.799788231
2041,Life,100,2009,2023,76209.17,SubStandard,15241.83467,2,30480,-0.999759259
1842,Life,65,2006,2023,76234.95,SubStandard,15246.98967,3,30490,-0.999739008
1674,Auto,41,2003,2023,76239.25,Standard,1524.785081,0,0,1
1736,Home,70,2009,2023,76245.54,SubStandard,7624.55385,3,1525,0.799988297
2036,Home,16,2004,2023,76250.61,SubStandard,7625.06085,3,9915,-0.300317492
1245,Life,11,2004,2023,76306.92,SubStandard,15261.38424,3,19840,-0.300013137
1749,Home,13,2007,2023,76327.48,SubStandard,7632.747525,3,15265,-0.999935141
1610,Auto,15,2005,2023,76328.71,Standard,1526.574108,0,0,1
1999,Life,19,2007,2023,76332.37,Substandard,15266.47361,1,3050,0.800215814
1362,Auto,21,2003,2023,76336.4,Standard,1526.727934,0,0,1
1243,Home,29,2007,2023,76337.76,SubStandard,7633.7764,2,1525,0.800229936
1822,Auto,41,2009,2023,76354.9,Standard,1527.098044,0,0,1
1167,Home,30,2009,2023,76358.31,Standard,7635.8311,0,0,1
1936,Home,28,2002,2023,76405.65,SubStandard,7640.56538,3,15280,-0.999852006
1834,Home,48,2003,2023,76430.2,Standard,7643.02032,0,0,1
1807,Life,16,2007,2023,76442.48,SubStandard,15288.49537,3,3060,0.7998495
